KOATUU_2020,EDRPOU,year
6821855708,25834077,2016
6821884701,22777657,2017
6821884701,22777657,2018
6821884701,22777657,2019
6821884701,22777657,2020
6821884701,22777657,2021
6821884701,22777657,2022
6821884701,22777657,2016
6821884701,22786484,2023
6821884707,22786857,2023
6821884707,22786857,2016
6821884707,22786857,2017
6821884707,22786857,2018
6821884707,22786857,2019
6821884707,22786857,2020
6821884707,22786857,2021
6821884707,22786857,2022
6822110100,08594759,2016
6822110100,26494949,2016
6822110100,26494949,2017
6822110100,26494949,2018
6822110100,26494949,2019
6822110100,26494949,2020
6822110100,26494949,2021
6822110100,26494949,2022
6822110100,26494949,2023
6822110100,22766932,2023
6822110100,25879693,2023
6822110100,22766932,2016
6822110100,22766932,2017
6822110100,22766932,2018
6822110100,22766932,2019
6822110100,22766932,2020
6822110100,22766932,2021
6822110100,22766932,2022
6822110100,25879693,2022
6822110100,25879693,2019
6822110100,25879693,2020
6822110100,25879693,2021
6822110100,25879693,2017
6822110100,25879693,2018
6822110100,25879693,2016
6822110100,08564771,2023
6822110100,08564771,2016
6822180401,25940738,2016
6822180401,25940738,2022
6822180401,25940738,2017
6822180401,25940738,2018
6822180401,25940738,2019
6822180401,25940738,2020
6822180401,25940738,2021
6822180701,23832163,2016
6822180701,23832163,2022
6822180701,23832163,2017
6822180701,23832163,2018
6822180701,23832163,2019
6822180701,23832163,2020
6822180701,23832163,2021
6822180701,23832163,2023
6822181301,25879306,2016
6822181301,25879306,2017
6822181301,25879306,2019
6822181301,25879306,2020
6822181301,25879306,2021
6822181301,25879306,2022
6822181301,25879306,2023
6822182601,22766984,2016
6822182601,22766984,2017
6822182601,22766984,2018
6822182601,22766984,2023
6822182601,22766984,2022
6822182601,22766984,2019
6822182601,22766984,2020
6822182601,22766984,2021
6822183001,25879829,2022
6822183001,25879829,2023
6822183001,25879329,2016
6822183001,25879329,2017
6822183001,25879329,2018
6822183001,25879329,2019
6822183001,25879329,2020
6822183001,25879329,2021
6822183301,26495007,2016
6822183301,26495007,2017
6822183301,26495007,2018
6822183301,26495007,2019
6822183301,26495007,2020
6822183301,26495007,2021
6822183602,26382074,2016
6822183602,26382074,2017
6822183602,26382074,2022
6822183602,26382074,2018
6822183602,26382074,2019
6822183602,26382074,2020
6822183602,26382074,2021
6822183602,26382074,2023
6822183901,23832157,2016
6822183901,23832157,2022
6822183901,23832157,2017
6822183901,23832157,2018
6822183901,23832157,2019
6822183901,23832157,2020
6822183901,23832157,2021
6822183901,23832157,2023
6822184201,26495039,2016
6822184201,26495039,2022
6822184201,26495039,2017
6822184201,26495039,2018
6822184201,26495039,2019
6822184201,26495039,2020
6822184201,26495039,2021
6822184501,25879312,2021
6822184501,25879312,2016
6822184501,25879312,2017
6822184501,25879312,2018
6822184501,25879312,2019
6822184501,25879312,2020
6822184501,25879312,2023
6822184801,21344554,2016
6822184801,21344554,2017
6822184801,21344554,2018
6822184801,21344554,2019
6822184801,21344554,2020
6822184801,21344554,2021
6822184801,21344554,2022
6822184801,21344554,2023
6822185101,23832192,2021
6822185101,22989218,2023
6822185101,23832192,2022
6822185101,23832192,2023
6822185101,23832192,2016
6822185101,23832192,2017
6822185101,23832192,2018
6822185101,23832192,2019
6822185101,23832192,2020
6822185101,02548452,2023
6822185103,02548452,2018
6822185103,02548452,2019
6822185103,02548452,2020
6822185103,02548452,2021
6822185103,02548452,2022
6822185401,26494991,2016
6822186001,25940419,2022
6822186001,25940419,2016
6822186001,25940419,2017
6822186001,25940419,2018
6822186001,25940419,2019
6822186001,25940419,2020
6822186001,25940419,2021
6822186001,25940419,2023
6822186301,25940721,2016
6822186301,25940721,2017
6822186301,25940721,2018
6822186301,25940721,2019
6822186301,25940721,2020
6822186601,26036604,2016
6822186601,26036604,2017
6822186601,26036604,2018
6822186601,26036604,2019
6822186601,26036604,2020
6822186601,26036604,2021
6822186602,26036604,2022
6822186602,26036604,2023
6822187501,22766978,2016
6822188401,22766961,2016
6822188401,22766961,2017
6822188401,22766961,2018
6822188401,22766961,2019
6822188401,22766961,2021
6822188401,22766961,2022
6822188401,22766961,2023
6822188701,25961048,2016
6822188701,25961048,2017
6822188701,25961048,2018
6822188701,25961048,2019
6822189204,22767021,2016
6822455800,25907899,2016
6822455800,25907899,2017
6822455800,25907899,2018
6822455800,25907899,2019
6822455800,25907899,2020
6822455800,25907899,2021
6822455800,25907899,2022
6822455800,25907899,2023
6822455802,25993278,2019
6822455802,25993278,2020
6822455802,25993278,2021
6822455802,25993278,2022
6822455802,25993278,2023
6822455802,25993278,2017
6822455802,25993278,2018
6822455802,25993278,2016
6822455807,26495759,2016
6822455807,26495759,2017
6822455807,26495759,2018
6822455807,26495759,2019
6822455807,26495759,2020
6822455807,26495759,2021
6822455807,26495759,2022
6822455807,26495759,2023
6822481801,25834485,2020
6822481801,25834485,2021
6822481801,25834485,2022
6822481801,25834485,2023
6822481801,25834485,2017
6822481801,25834485,2018
6822481801,25834485,2019
6822481801,25834485,2016
6822481809,23829221,2016
6822481809,23829221,2017
6822481809,23829221,2018
6822481809,23829221,2019
6822481809,23829221,2020
6822481809,23829221,2021
6822481809,23829221,2022
6822481812,36236632,2016
6822481812,36236632,2017
6822481812,36236632,2018
6822481812,36236632,2019
6822481812,36236632,2020
6822481812,36236632,2021
6822481812,36236632,2022
6822481816,26495223,2016
6822481816,26495223,2017
6822481816,26495223,2018
6822481816,26495223,2019
6822481816,26495223,2020
6822481816,26495223,2021
6822481816,26495223,2022
6822482401,21332380,2022
6822482401,21332380,2023
6822482401,21332380,2017
6822482401,21332380,2018
6822482401,21332380,2019
6822482401,21332380,2020
6822482401,21332380,2021
6822482401,21332380,2016
6822482701,26495128,2016
6822482701,26495128,2017
6822482701,26495128,2018
6822482701,26495128,2019
6822482701,26495128,2020
6822482701,26495128,2021
6822482701,26495128,2022
6822482701,26495128,2023
6822482714,26495236,2016
6822482714,26495236,2017
6822482714,26495236,2018
6822482714,26495236,2020
6822482714,26495236,2022
6822482714,26495236,2023
6822482901,26495364,2016
6822482901,26495364,2017
6822482901,26495364,2018
6822482901,26495364,2019
6822482901,26495364,2020
6822483001,21332516,2016
6822483001,21332516,2017
6822483301,22986639,2016
6822483301,22986639,2017
6822483301,22986639,2018
6822483301,22986639,2019
6822483301,22986639,2020
6822483301,22986639,2022
6822483301,22986639,2023
6822483901,39615235,2021
6822483901,39615235,2022
6822483901,39615235,2023
6822483901,39615235,2017
6822483901,39615235,2019
6822483901,39615235,2020
6822483907,26495507,2016
6822483907,26495507,2017
6822483907,26495507,2018
6822483907,26495507,2019
6822483907,26495507,2020
6822483909,22056874,2016
6822483909,22056874,2017
6822483909,22056874,2018
6822483909,22056874,2019
6822483909,26495430,2020
6822483909,26495430,2021
6822483909,26495430,2022
6822483909,26495430,2023
6822483912,26495358,2016
6822483912,26495358,2017
6822483912,26495358,2018
6822483912,26495358,2019
6822483912,26495358,2020
6822483912,26495358,2021
6822483912,26495358,2022
6822483912,26495358,2023
6822484207,26495200,2016
6822484207,26495200,2017
6822484207,26495200,2018
6822484207,26495200,2019
6822484207,26495200,2020
6822484207,26495200,2021
6822484207,26495200,2022
6822484207,26495200,2023
6822484801,26495453,2016
6822484801,26495453,2017
6822484801,26495453,2018
6822484801,26495453,2019
6822484801,26495453,2020
6822484801,26495453,2021
6822484801,26495453,2023
6822485701,33483222,2016
6822485701,33483222,2017
6822485701,33483222,2018
6822485701,33483222,2019
6822485701,33483222,2020
6822485701,33483222,2021
6822485701,21332410,2016
6822485701,21332410,2018
6822485701,33483222,2022
6822485701,33483222,2023
6822486501,26495217,2016
6822486501,26495217,2017
6822486501,26495217,2018
6822486501,26495217,2019
6822486501,26495217,2020
6822486501,26495217,2021
6822486501,26495217,2022
6822486501,26495217,2023
6822487403,26495424,2016
6822487403,26495424,2017
6822487403,26495424,2018
6822487403,26495424,2019
6822487403,26495424,2020
6822487403,26495424,2021
6822487403,26495424,2022
6822487403,26495424,2023
6822487404,26495476,2016
6822487404,26495476,2017
6822487404,26495476,2018
6822487404,26495476,2019
6822487404,26495476,2020
6822487404,26495476,2021
6822487404,26495476,2022
6822487404,26495476,2023
6822487407,26495772,2016
6822487407,26495772,2017
6822487407,26495772,2018
6822487601,26495482,2023
6822487601,26495482,2016
6822487601,26495482,2017
6822487601,26495482,2018
6822487601,26495482,2019
6822487601,26495482,2020
6822487601,26495482,2021
6822487601,26495482,2022
6822489501,26495499,2016
6822489501,40921441,2021
6822489501,26495499,2017
6822489501,26495499,2018
6822489501,26495499,2019
6822489501,26495499,2020
6822489804,26495192,2016
6822489804,40224663,2023
6822489804,26495192,2017
6822489804,26495192,2018
6822489804,26495192,2019
6822489804,26495192,2020
6822489804,26495192,2021
6822710100,33483311,2018
6822710100,33483311,2019
6822710100,33483311,2020
6822710100,33483311,2021
6822710100,33483311,2022
6822710100,33483311,2023
6822710100,25880137,2016
6822710100,25880137,2017
6822710100,25880137,2018
6822710100,25880137,2019
6822710100,25880137,2020
6822710100,25880137,2021
6822710100,25880137,2022
6822710100,25880143,2016
6822710100,25880143,2017
6822710100,25880143,2018
6822710100,25880143,2019
6822710100,25880143,2020
6822710100,25880143,2021
6822710100,25880143,2022
6822710100,25880114,2016
6822710100,25880114,2017
6822710100,25880114,2018
6822710100,25880114,2019
6822710100,25880114,2020
6822710100,25880114,2021
6822710100,25880114,2022
6822710100,25880172,2016
6822710100,25880172,2018
6822710100,25880172,2019
6822710100,25880172,2020
6822710100,25880172,2021
6822710100,25880172,2022
6822710100,25890006,2023
6822710100,25890006,2016
6822710100,25890006,2017
6822710100,25890006,2018
6822710100,25890006,2019
6822710100,25890006,2020
6822710100,25890006,2021
6822710100,25890006,2022
6822710101,25889351,2016
6822710101,25889351,2017
6822710101,25889351,2019
6822710101,25889351,2020
6822710101,25889351,2022
6822710106,25880108,2016
6822710106,25880108,2018
6822710106,25880108,2019
6822710106,25880108,2020
6822710106,25880108,2021
6822710106,25880108,2022
6822710113,25880077,2016
6822710113,25880077,2017
6822710113,25880077,2018
6822710113,25880077,2021
6822710113,25880077,2022
6822710114,25889303,2021
6822710114,25889303,2016
6822710114,25889303,2017
6822710114,25889303,2018
6822710114,25889303,2019
6822710115,25880120,2016
6822710115,25880120,2017
6822710115,25880120,2018
6822710115,25880120,2020
6822710115,25880120,2021
6822710115,25880120,2022
6822755200,25889316,2016
6822755200,25889316,2017
6822755200,25889316,2018
6822755200,25889316,2019
6822755200,25889316,2020
6822755200,25889316,2021
6822755200,25889316,2022
6822755200,25889316,2023
6822755211,22766843,2016
6822755211,22766843,2017
6822755217,25889411,2016
6822755217,25889411,2017
6822755217,25889411,2018
6822755217,25889411,2019
6822755217,25889411,2020
6822755217,25889411,2021
6822755217,25889411,2022
6822755217,25889411,2023
6822780801,25880195,2022
6822780801,25880195,2023
6822780801,25880195,2016
6822780801,25880195,2017
6822780801,25880195,2018
6822780801,25880195,2019
6822782901,25889339,2016
6822782901,25889339,2017
6822782901,25889339,2018
6822782901,25889339,2021
6822783401,25880152,2016
6822783401,25880152,2017
6822783401,25880152,2018
6822783401,25880152,2022
6822783401,25880152,2023
6822783401,25880152,2019
6822783401,25880152,2020
6822783401,25880152,2021
6822784301,25889249,2022
6822784301,25889249,2016
6822784301,25889249,2017
6822784301,25889249,2018
6822784301,25889249,2019
6822784301,25889249,2020
6822784301,25889249,2021
6822784301,25889249,2023
6822784801,25889291,2016
6822784801,25889291,2017
6822784801,25889291,2022
6822784801,25889291,2023
6822784801,25889291,2018
6822784801,25889291,2019
6822784801,25889291,2020
6822784801,25889291,2021
6822785501,22766754,2016
6822785501,22766754,2017
6822785501,22766754,2018
6822785501,22766754,2019
6822785501,22766754,2021
6822785501,22766754,2023
6822785501,22766754,2022
6822786604,25880083,2016
6822786604,25880083,2017
6822786604,25880083,2018
6822786604,25880083,2019
6822786604,25880083,2020
6822786604,25880083,2021
6822786604,25880083,2022
6822786604,25880083,2023
6822787006,25889256,2016
6822787006,25889256,2017
6822787006,25889256,2018
6822787006,25889256,2019
6822787006,25889256,2020
6822787006,25889256,2021
6822787006,25889256,2022
6822787006,25889256,2023
6822787201,25889345,2016
6822787201,25889345,2017
6822787201,25889345,2018
6822787201,25889345,2020
6822787401,25880189,2016
6822787401,25880189,2017
6822787401,25880189,2018
6822787401,25880189,2019
6822787401,25880189,2020
6822787901,25889285,2016
6822787901,25889285,2017
6822787901,25889285,2018
6822787901,25889285,2019
6822787901,25889285,2020
6822787901,25889285,2021
6822787901,25889285,2022
6822788201,25889322,2016
6822788201,25889322,2017
6822788201,25889322,2018
6822788201,25889322,2019
6822788201,25889322,2020
6822788201,25889322,2021
6822788201,25889322,2022
6822788201,25889322,2023
6822788401,22766790,2016
6822788401,22766790,2017
6822788401,22766790,2019
6822788401,22766790,2021
6822788401,22766790,2023
6822789501,25880060,2016
6822789501,25880060,2017
6822789501,25880060,2018
6822789501,25880060,2020
6822789501,25880060,2021
6822789501,25880060,2022
6822789501,25880060,2023
6822789504,25889279,2016
6822789504,25889279,2017
6822789504,25889279,2018
6822789504,25889279,2020
6822789504,25889279,2021
6822789504,25889279,2022
6822789504,25889279,2023
6823055100,22780145,2016
6823055100,22780151,2016
6823055100,22780151,2017
6823055100,22780151,2018
6823055100,22780151,2019
6823055100,22985982,2016
6823055100,22985982,2017
6823055100,22985982,2018
6823055100,22780151,2022
6823055100,22780151,2023
6823055100,22780151,2020
6823055100,22780151,2021
6823055100,22985982,2019
6823055100,22985982,2020
6823055100,22985982,2021
6823055100,22985982,2022
6823055100,22985982,2023
6823055100,22780145,2019
6823055100,22780145,2020
6823055100,22780145,2021
6823055100,22780145,2022
6823055100,22780145,2023
6823055100,22780145,2017
6823055100,22780145,2018
6823055108,23832177,2016
6823055108,23832177,2017
6823055108,23832177,2019
6823055108,23832177,2020
6823055108,23832177,2021
6823055108,23832177,2022
6823055108,23832177,2023
6823055110,22780168,2016
6823055110,22780168,2017
6823055110,22780168,2018
6823055110,22780168,2019
6823055110,22780168,2020
6823055110,22780168,2022
6823055110,22780168,2023
6823055113,22780352,2016
6823055127,22775204,2016
6823055127,22775204,2017
6823055127,22775204,2018
6823055127,22775204,2019
6823055127,22775204,2020
6823055127,22775204,2021
6823055127,22775204,2022
6823055127,22775204,2023
6823055140,22780240,2016
6823055140,22780240,2017
6823055140,22780240,2019
6823055140,22780240,2020
6823055140,22780240,2021
6823055140,22780240,2023
6823055400,22780139,2016
6823055400,22780139,2017
6823055400,22780139,2019
6823055400,22780139,2020
6823055400,22780139,2021
6823055400,22780139,2022
6823055400,22780139,2023
6823055404,23562255,2016
6823055404,23562255,2017
6823055404,23562255,2018
6823055404,23562255,2019
6823055404,23562255,2020
6823055404,23562255,2023
6823055404,23562255,2021
6823055404,23562255,2022
6823055407,22780257,2016
6823055407,22780257,2017
6823055407,22780257,2018
6823055409,22780292,2016
6823055409,22780292,2023
6823055409,22780292,2017
6823055409,22780292,2018
6823055409,22780292,2019
6823055409,22780292,2020
6823055409,22780292,2021
6823055409,22780292,2022
6823055410,22780234,2016
6823055410,22780234,2017
6823355100,34114840,2021
6823355100,34114840,2022
6823355100,34114840,2023
